State,Country,Time,Exports
Arizona,Zambia,2016,"367,520"
Arizona,Eswatini,2016,"934,401"
Arizona,Zimbabwe,2016,"528,911"
Arizona,Malawi,2016,"116,520"
California,Greenland,2016,"574,885"
California,Canada,2016,"16,232,785,996"
California,St Pierre And Miquelon,2016,"11,365"
California,Mexico,2016,"25,260,369,647"
California,Guatemala,2016,"612,426,255"
California,Belize,2016,"6,300,117"
California,El Salvador,2016,"343,520,546"
California,Honduras,2016,"116,068,611"
California,Nicaragua,2016,"193,052,138"
California,Costa Rica,2016,"404,479,928"
California,Panama,2016,"414,640,681"
California,Bermuda,2016,"153,327,513"
California,Bahamas,2016,"26,655,418"
California,Cuba,2016,"488,254"
California,Jamaica,2016,"35,925,819"
California,Turks And Caicos Islands,2016,"3,085,719"
California,Cayman Islands,2016,"21,475,468"
California,Haiti,2016,"12,482,473"
California,Dominican Republic,2016,"222,266,598"
California,Anguilla,2016,"1,524,277"
California,British Virgin Islands,2016,"3,155,179"
California,St Kitts And Nevis,2016,"2,528,026"
California,Antigua And Barbuda,2016,"3,960,751"
California,Montserrat,2016,"71,021"
California,Dominica,2016,"1,497,532"
California,St Lucia,2016,"3,125,579"
California,St Vincent And The Grenadines,2016,"920,631"
California,Grenada,2016,"2,076,661"
California,Barbados,2016,"10,742,615"
California,Trinidad And Tobago,2016,"58,691,075"
California,Sint Maarten,2016,"70,531,316"
California,Curacao,2016,"10,242,786"
California,Aruba,2016,"14,834,270"
California,Guadeloupe,2016,"3,655,138"
California,Martinique,2016,"3,303,538"
California,Colombia,2016,"447,132,347"
California,Venezuela,2016,"60,165,638"
California,Guyana,2016,"8,760,814"
California,Suriname,2016,"2,152,560"
California,French Guiana,2016,"649,797,571"
California,Ecuador,2016,"212,037,616"
California,Peru,2016,"375,913,388"
California,Bolivia,2016,"41,563,251"
California,Chile,2016,"1,280,151,238"
California,Brazil,2016,"1,641,409,397"
California,Paraguay,2016,"36,803,213"
California,Uruguay,2016,"88,514,416"
California,Argentina,2016,"334,966,910"
California,Falkland Islands (Islas Malvinas),2016,"199,231"
California,Iceland,2016,"28,795,283"
California,Sweden,2016,"445,603,873"
California,Norway,2016,"505,067,275"
California,Finland,2016,"142,595,430"
California,Faroe Islands,2016,"176,868"
California,Denmark,2016,"312,764,874"
California,United Kingdom,2016,"5,417,076,522"
California,Ireland,2016,"1,131,723,314"
California,Netherlands,2016,"5,457,409,561"
California,Belgium,2016,"2,955,770,869"
California,Luxembourg,2016,"275,890,970"
California,Andorra,2016,"415,867"
California,Monaco,2016,"3,992,048"
California,France,2016,"2,977,738,815"
California,Germany,2016,"5,350,095,551"
California,Austria,2016,"282,738,488"
California,Czech Republic,2016,"166,540,699"
California,Slovakia,2016,"25,921,226"
California,Hungary,2016,"330,039,914"
California,Liechtenstein,2016,"2,668,157"
California,Switzerland,2016,"2,029,551,974"
California,Estonia,2016,"37,961,079"
California,Latvia,2016,"35,851,684"
California,Lithuania,2016,"72,747,014"
California,Poland,2016,"328,450,868"
California,Russia,2016,"443,101,633"
California,Belarus,2016,"6,832,455"
California,Ukraine,2016,"36,744,291"
California,Armenia,2016,"8,213,001"
California,Azerbaijan,2016,"8,752,835"
California,Georgia,2016,"31,348,579"
California,Kazakhstan,2016,"471,307,174"
California,Kyrgyzstan,2016,"1,259,303"
California,Moldova,2016,"835,445"
California,Tajikistan,2016,"1,219,289"
California,Turkmenistan,2016,"1,722,015"
California,Uzbekistan,2016,"4,194,002"
California,Spain,2016,"1,515,517,802"
California,Portugal,2016,"60,931,282"
California,Gibraltar,2016,"492,546"
California,Malta,2016,"10,022,469"
California,San Marino,2016,"154,492"
California,Vatican City,2016,"11,884"
California,Italy,2016,"1,993,197,725"
California,Croatia,2016,"24,020,258"
California,Slovenia,2016,"37,316,598"
California,Bosnia And Herzegovina,2016,"3,119,784"
California,Macedonia,2016,"1,555,609"
California,Serbia,2016,"11,728,806"
California,Kosovo,2016,"358,232"
California,Montenegro,2016,"1,172,565"
California,Albania,2016,"3,114,440"
California,Greece,2016,"84,505,262"
California,Romania,2016,"65,401,443"
California,Bulgaria,2016,"35,362,114"
California,Turkey,2016,"905,242,506"
California,Cyprus,2016,"12,251,833"
California,Syria,2016,"2,382,578"
California,Lebanon,2016,"125,221,411"
California,Iraq,2016,"92,658,312"
California,Iran,2016,"33,758,458"
California,Israel,2016,"2,035,069,920"
California,Gaza Strip Administered By Israel,2016,"2,921"
California,Jordan,2016,"235,689,392"
California,Kuwait,2016,"218,197,197"
California,Saudi Arabia,2016,"989,566,646"
California,Qatar,2016,"452,807,744"
California,United Arab Emirates,2016,"1,522,072,073"
California,Yemen,2016,"8,051,596"
California,Oman,2016,"85,003,646"
California,Bahrain,2016,"64,287,782"
California,Afghanistan,2016,"9,223,928"
California,India,2016,"5,129,141,354"
California,Pakistan,2016,"301,191,846"
California,Nepal,2016,"4,438,717"
California,Bangladesh,2016,"89,594,319"
California,Sri Lanka,2016,"38,488,177"
California,Burma,2016,"15,392,307"
California,Thailand,2016,"1,492,289,271"
California,Vietnam,2016,"2,570,988,734"
California,Laos,2016,"8,298,494"
California,Cambodia,2016,"144,740,745"
California,Malaysia,2016,"1,772,562,815"
California,Singapore,2016,"3,889,824,979"
California,Indonesia,2016,"620,198,185"
California,Timor-leste,2016,"349,359"
California,Brunei,2016,"7,507,107"
California,Philippines,2016,"1,372,192,719"
California,Macau,2016,"65,463,724"
California,Bhutan,2016,"683,305"
California,Maldives,2016,"4,841,089"
California,China,2016,"14,322,582,932"
California,Mongolia,2016,"16,846,569"
California,Korea, South,2016,"8,210,938,254"
California,Hong Kong,2016,"9,661,924,566"
California,Taiwan,2016,"6,986,667,407"
California,Japan,2016,"11,759,319,492"
California,Australia,2016,"3,368,537,915"
California,Cocos (Keeling) Islands,2016,"304,573"
California,Christmas Island,2016,"127,545"
California,Heard And Mcdonald Islands,2016,"83,239"
California,Papua New Guinea,2016,"16,874,704"
California,New Zealand,2016,"523,219,569"
California,Cook Islands,2016,"2,632,001"
California,Tokelau,2016,"285,120"
California,Samoa,2016,"20,139,096"
California,Solomon Islands,2016,"3,873,899"
California,Vanuatu,2016,"855,503"
California,Kiribati,2016,"235,389"
California,Tuvalu,2016,"319,249"
California,New Caledonia,2016,"24,742,727"
California,Wallis And Futuna,2016,"80,944"
California,French Polynesia,2016,"50,391,279"
California,Marshall Islands,2016,"42,243,065"
California,Micronesia,2016,"26,714,698"
California,Palau,2016,"15,414,895"
California,Nauru,2016,"286,173"
California,Fiji,2016,"14,222,118"
California,Tonga,2016,"7,685,440"
California,Morocco,2016,"108,591,816"
California,Algeria,2016,"174,254,991"
California,Tunisia,2016,"29,953,212"
California,Libya,2016,"13,820,248"
California,Egypt,2016,"310,112,376"
California,Sudan,2016,"5,591,305"
California,South Sudan,2016,"639,086"
California,Equatorial Guinea,2016,"797,667"
California,Mauritania,2016,"872,734"
California,Cameroon,2016,"20,135,283"
California,Senegal,2016,"3,520,401"
California,Mali,2016,"5,788,668"
California,Guinea,2016,"3,756,504"
California,Sierra Leone,2016,"8,928,994"
California,Cote D'ivoire,2016,"12,757,264"
California,Ghana,2016,"27,196,076"
California,Gambia,2016,"414,066"
California,Niger,2016,"24,096,138"
California,Togo,2016,"1,705,239"
California,Nigeria,2016,"73,040,267"
California,Central African Republic,2016,"921,778"
California,Gabon,2016,"1,113,552"
California,Chad,2016,"583,671"
California,St Helena,2016,"50,956"
California,Burkina Faso,2016,"632,883"
California,Benin,2016,"5,730,917"
California,Angola,2016,"13,152,376"
California,Congo,2016,"6,868,405"
California,Guinea-bissau,2016,"49,700"
California,Cabo Verde,2016,"445,924"
California,Sao Tome And Principe,2016,"42,127"
California,Liberia,2016,"2,675,718"
California,Democratic Republic Of The Congo,2016,"1,187,692"
California,Burundi,2016,"642,082"
California,Rwanda,2016,"1,222,306"
California,Somalia,2016,"1,035,419"
California,Eritrea,2016,"348,193"
California,Ethiopia,2016,"22,532,006"
California,Djibouti,2016,"4,523,531"
California,Uganda,2016,"4,696,903"
California,Kenya,2016,"31,689,248"
California,Seychelles,2016,"2,504,378"
California,British Indian Ocean Territories,2016,"1,156,911"
California,Tanzania,2016,"9,700,693"
California,Mauritius,2016,"5,088,391"
California,Mozambique,2016,"7,253,989"
California,Madagascar,2016,"1,551,428"
California,Mayotte,2016,"361,507"
California,Reunion,2016,"1,129,651"
California,French Southern And Antarctic Lands,2016,"46,882"
California,South Africa,2016,"280,697,846"
California,Namibia,2016,"4,334,475"
California,Botswana,2016,"2,805,649"
California,Zambia,2016,"1,580,459"
California,Eswatini,2016,"4,501,926"
California,Zimbabwe,2016,"1,638,583"
California,Malawi,2016,"1,439,236"
California,Lesotho,2016,"23,337"
Colorado,Greenland,2016,"113,668"
Colorado,Canada,2016,"1,356,734,432"
Colorado,Mexico,2016,"1,065,330,386"
Colorado,Guatemala,2016,"18,467,524"
Colorado,Belize,2016,"346,016"
Colorado,El Salvador,2016,"4,345,819"
Colorado,Honduras,2016,"2,286,902"
Colorado,Nicaragua,2016,"3,653,517"
Colorado,Costa Rica,2016,"10,779,528"
Colorado,Panama,2016,"9,557,427"
Colorado,Bermuda,2016,"3,508,564"
Colorado,Bahamas,2016,"3,532,728"
Colorado,Cuba,2016,"11,100"
Colorado,Jamaica,2016,"1,389,166"
Colorado,Turks And Caicos Islands,2016,"396,074"
Colorado,Cayman Islands,2016,"1,813,686"
Colorado,Haiti,2016,"1,669,748"
Colorado,Dominican Republic,2016,"12,698,131"
Colorado,Anguilla,2016,"90,083"
Colorado,British Virgin Islands,2016,"433,865"
Colorado,St Kitts And Nevis,2016,"70,131"
Colorado,Antigua And Barbuda,2016,"128,709"
Colorado,Montserrat,2016,"7,266"
Colorado,Dominica,2016,"93,692"
Colorado,St Lucia,2016,"200,085"
Colorado,St Vincent And The Grenadines,2016,"16,460"
Colorado,Grenada,2016,"21,474"
Colorado,Barbados,2016,"1,709,255"
Colorado,Trinidad And Tobago,2016,"2,943,840"
Colorado,Sint Maarten,2016,"343,842"
Colorado,Curacao,2016,"773,367"
Colorado,Aruba,2016,"356,463"
Colorado,Guadeloupe,2016,"10,863"
Colorado,Martinique,2016,"90,439"
Colorado,Colombia,2016,"25,209,879"
Colorado,Venezuela,2016,"4,257,702"
Colorado,Guyana,2016,"133,375"
Colorado,Suriname,2016,"5,491,091"
Colorado,French Guiana,2016,"12,420"
Colorado,Ecuador,2016,"3,996,895"
Colorado,Peru,2016,"40,649,511"
Colorado,Bolivia,2016,"2,424,507"
Colorado,Chile,2016,"44,172,411"
Colorado,Brazil,2016,"102,562,297"
Colorado,Paraguay,2016,"5,565,034"
Colorado,Uruguay,2016,"10,491,487"
Colorado,Argentina,2016,"35,108,715"
Colorado,Falkland Islands (Islas Malvinas),2016,"3,000"
Colorado,Iceland,2016,"1,156,335"
Colorado,Sweden,2016,"37,420,130"
Colorado,Norway,2016,"11,107,054"
Colorado,Finland,2016,"15,774,084"
Colorado,Faroe Islands,2016,"20,440"
Colorado,Denmark,2016,"11,952,090"
Colorado,United Kingdom,2016,"219,303,933"
Colorado,Ireland,2016,"52,297,281"
Colorado,Netherlands,2016,"228,373,136"
Colorado,Belgium,2016,"125,755,915"
Colorado,Luxembourg,2016,"2,067,101"
Colorado,Andorra,2016,"14,793"
Colorado,Monaco,2016,"54,238"
Colorado,France,2016,"139,402,538"
Colorado,Germany,2016,"321,278,226"
Colorado,Austria,2016,"11,030,989"
Colorado,Czech Republic,2016,"7,623,164"
Colorado,Slovakia,2016,"3,112,466"
Colorado,Hungary,2016,"25,659,499"
Colorado,Liechtenstein,2016,"102,049"
Colorado,Switzerland,2016,"230,347,747"
Colorado,Estonia,2016,"6,167,543"
Colorado,Latvia,2016,"3,563,303"
Colorado,Lithuania,2016,"1,173,178"
Colorado,Poland,2016,"26,465,206"
Colorado,Russia,2016,"18,285,098"
Colorado,Belarus,2016,"281,286"
Colorado,Ukraine,2016,"1,225,245"
Colorado,Armenia,2016,"3,065,785"
Colorado,Azerbaijan,2016,"368,303"
Colorado,Georgia,2016,"2,314,144"
Colorado,Kazakhstan,2016,"7,303,308"
Colorado,Kyrgyzstan,2016,"139,617"
Colorado,Moldova,2016,"25,238"
Colorado,Tajikistan,2016,"889,257"
Colorado,Turkmenistan,2016,"88,463"
Colorado,Uzbekistan,2016,"578,639"
Colorado,Spain,2016,"26,134,134"
Colorado,Portugal,2016,"2,039,730"
Colorado,Malta,2016,"40,397"
Colorado,Italy,2016,"70,352,728"
Colorado,Croatia,2016,"709,406"
Colorado,Slovenia,2016,"1,565,525"
Colorado,Bosnia And Herzegovina,2016,"96,410"
Colorado,Macedonia,2016,"60,752"
Colorado,Serbia,2016,"805,990"
Colorado,Kosovo,2016,"58,664"
Colorado,Montenegro,2016,"160,345"
Colorado,Albania,2016,"146,559"
Colorado,Greece,2016,"2,878,748"
Colorado,Romania,2016,"3,442,679"
Colorado,Bulgaria,2016,"586,359"
Colorado,Turkey,2016,"18,328,917"
Colorado,Cyprus,2016,"113,588"
Colorado,Syria,2016,"160,300"
Colorado,Lebanon,2016,"1,367,613"
Colorado,Iraq,2016,"11,880,059"
Colorado,Iran,2016,"920,101"
Colorado,Israel,2016,"34,536,083"
Colorado,Jordan,2016,"3,006,149"
Colorado,Kuwait,2016,"42,855,837"
Colorado,Saudi Arabia,2016,"36,656,535"
Colorado,Qatar,2016,"5,096,069"
Colorado,United Arab Emirates,2016,"58,875,140"
Colorado,Yemen,2016,"140,749"
Colorado,Oman,2016,"7,044,371"
Colorado,Bahrain,2016,"3,298,208"
Colorado,Afghanistan,2016,"4,510,692"
Colorado,India,2016,"82,063,227"
Colorado,Pakistan,2016,"5,315,963"
Colorado,Nepal,2016,"72,883"
Colorado,Bangladesh,2016,"3,716,522"
Colorado,Sri Lanka,2016,"4,599,950"
Colorado,Burma,2016,"1,539,292"
Colorado,Thailand,2016,"67,904,754"
Colorado,Vietnam,2016,"29,639,234"
Colorado,Laos,2016,"49,142"
Colorado,Cambodia,2016,"1,042,003"
Colorado,Malaysia,2016,"366,648,979"
Colorado,Singapore,2016,"80,153,130"
Colorado,Indonesia,2016,"50,433,261"
Colorado,Brunei,2016,"677,758"
Colorado,Philippines,2016,"142,558,309"
Colorado,Macau,2016,"349,563"
Colorado,Bhutan,2016,"42,394"
Colorado,Maldives,2016,"173,466"
Colorado,China,2016,"588,904,588"
Colorado,Mongolia,2016,"755,504"
Colorado,Korea, South,2016,"400,017,477"
Colorado,Hong Kong,2016,"207,049,654"
Colorado,Taiwan,2016,"205,389,626"
Colorado,Japan,2016,"443,979,650"
Colorado,Australia,2016,"142,463,530"
Colorado,Heard And Mcdonald Islands,2016,"62,915"
Colorado,Papua New Guinea,2016,"797,288"
Colorado,New Zealand,2016,"27,196,908"
Colorado,Samoa,2016,"20,391"
Colorado,Solomon Islands,2016,"17,285"
Colorado,Vanuatu,2016,"8,096"
Colorado,Tuvalu,2016,"20,000"
Colorado,New Caledonia,2016,"523,834"
Colorado,French Polynesia,2016,"119,902"
Colorado,Marshall Islands,2016,"233,289"
Colorado,Micronesia,2016,"68,466"
Colorado,Palau,2016,"3,174"
Colorado,Fiji,2016,"315,635"
Colorado,Morocco,2016,"1,221,735"
Colorado,Algeria,2016,"5,770,741"
Colorado,Tunisia,2016,"759,700"
Colorado,Libya,2016,"319,664"
Colorado,Egypt,2016,"19,288,086"
Colorado,Sudan,2016,"269,893"
Colorado,South Sudan,2016,"3,160"
Colorado,Equatorial Guinea,2016,"2,382,349"
Colorado,Mauritania,2016,"119,044"
Colorado,Cameroon,2016,"57,929"
Colorado,Senegal,2016,"303,839"
Colorado,Mali,2016,"81,882"
Colorado,Guinea,2016,"93,716"
Colorado,Sierra Leone,2016,"161,484"
Colorado,Cote D'ivoire,2016,"309,945"
Colorado,Ghana,2016,"6,164,006"
Colorado,Gambia,2016,"66,121"
Colorado,Niger,2016,"191,393"
Colorado,Togo,2016,"277,979"
Colorado,Nigeria,2016,"3,098,288"
Colorado,Central African Republic,2016,"12,000"
Colorado,Gabon,2016,"517,448"
Colorado,Chad,2016,"25,834"
Colorado,Burkina Faso,2016,"205,103"
Colorado,Benin,2016,"92,825"
Colorado,Angola,2016,"1,037,954"
Colorado,Congo,2016,"144,913"
Colorado,Guinea-bissau,2016,"3,268"
Colorado,Cabo Verde,2016,"19,594"
Colorado,Liberia,2016,"198,493"
Colorado,Democratic Republic Of The Congo,2016,"63,360"
Colorado,Burundi,2016,"6,000"
Colorado,Rwanda,2016,"236,402"
Colorado,Somalia,2016,"85,000"
Colorado,Ethiopia,2016,"1,724,984"
Colorado,Djibouti,2016,"1,766,528"
Colorado,Uganda,2016,"641,074"
Colorado,Kenya,2016,"2,755,208"
Colorado,Seychelles,2016,"79,098"
Colorado,British Indian Ocean Territories,2016,"75,136"
Colorado,Tanzania,2016,"230,599"
Colorado,Mauritius,2016,"237,008"
Colorado,Mozambique,2016,"612,522"
Colorado,Madagascar,2016,"921,956"
Colorado,Mayotte,2016,"11,456"
Colorado,Reunion,2016,"17,127"
Colorado,South Africa,2016,"23,413,845"
Colorado,Namibia,2016,"313,686"
Colorado,Botswana,2016,"2,650"
Colorado,Zambia,2016,"258,972"
Colorado,Eswatini,2016,"92,100"
Colorado,Zimbabwe,2016,"93,012"
Colorado,Malawi,2016,"17,000"
Colorado,Lesotho,2016,"12,000"
Connecticut,Greenland,2016,"16,685"
Connecticut,Canada,2016,"1,634,816,015"
Connecticut,Mexico,2016,"1,061,229,480"
Connecticut,Guatemala,2016,"7,590,327"
Connecticut,Belize,2016,"398,161"
Connecticut,El Salvador,2016,"3,350,389"
Connecticut,Honduras,2016,"8,234,124"
Connecticut,Nicaragua,2016,"1,938,000"
Connecticut,Costa Rica,2016,"26,413,842"
Connecticut,Panama,2016,"9,610,642"
Connecticut,Bermuda,2016,"5,152,850"
Connecticut,Bahamas,2016,"4,789,340"
Connecticut,Cuba,2016,"408,951"
Connecticut,Jamaica,2016,"7,682,042"
Connecticut,Turks And Caicos Islands,2016,"683,926"
Connecticut,Cayman Islands,2016,"2,372,567"
Connecticut,Haiti,2016,"1,429,133"
Connecticut,Dominican Republic,2016,"124,094,238"
Connecticut,Anguilla,2016,"210,105"
Connecticut,British Virgin Islands,2016,"21,402,106"
Connecticut,St Kitts And Nevis,2016,"535,814"
Connecticut,Antigua And Barbuda,2016,"1,103,434"
Connecticut,Montserrat,2016,"14,987"
Connecticut,Dominica,2016,"365,267"
Connecticut,St Lucia,2016,"597,345"
Connecticut,St Vincent And The Grenadines,2016,"608,063"
Connecticut,Grenada,2016,"191,693"
Connecticut,Barbados,2016,"1,496,451"
Connecticut,Trinidad And Tobago,2016,"3,954,317"
Connecticut,Sint Maarten,2016,"1,406,714"
Connecticut,Curacao,2016,"1,746,724"
Connecticut,Aruba,2016,"4,211,206"
Connecticut,Guadeloupe,2016,"248,844"
Connecticut,Martinique,2016,"76,604"
Connecticut,Colombia,2016,"24,138,698"
Connecticut,Venezuela,2016,"6,513,155"
Connecticut,Guyana,2016,"952,745"
Connecticut,Suriname,2016,"607,712"
Connecticut,French Guiana,2016,"931,045"
Connecticut,Ecuador,2016,"7,789,199"
Connecticut,Peru,2016,"16,768,347"
Connecticut,Bolivia,2016,"2,370,294"
Connecticut,Chile,2016,"28,787,286"
Connecticut,Brazil,2016,"213,891,377"
Connecticut,Paraguay,2016,"1,084,049"
Connecticut,Uruguay,2016,"2,477,173"
Connecticut,Argentina,2016,"55,456,391"
Connecticut,Iceland,2016,"1,489,929"
Connecticut,Sweden,2016,"62,146,324"
Connecticut,Norway,2016,"73,403,166"
Connecticut,Finland,2016,"13,187,992"
Connecticut,Denmark,2016,"30,265,617"
Connecticut,United Kingdom,2016,"893,218,160"
Connecticut,Ireland,2016,"70,667,734"
Connecticut,Netherlands,2016,"499,060,762"
Connecticut,Belgium,2016,"241,914,511"
Connecticut,Luxembourg,2016,"12,716,426"
Connecticut,Andorra,2016,"32,262"
Connecticut,Monaco,2016,"102,200"
Connecticut,France,2016,"1,954,566,681"
Connecticut,Germany,2016,"1,641,651,982"
Connecticut,Austria,2016,"15,715,182"
Connecticut,Czech Republic,2016,"36,680,534"
Connecticut,Slovakia,2016,"7,193,815"
Connecticut,Hungary,2016,"23,832,439"
Connecticut,Liechtenstein,2016,"747,085"
Connecticut,Switzerland,2016,"204,217,250"
Connecticut,Estonia,2016,"1,341,158"
Connecticut,Latvia,2016,"6,065,669"
Connecticut,Lithuania,2016,"2,698,031"
Connecticut,Poland,2016,"61,751,374"
Connecticut,Russia,2016,"24,907,505"
Connecticut,Belarus,2016,"651,020"
Connecticut,Ukraine,2016,"806,148"
Connecticut,Armenia,2016,"19,428"
Connecticut,Azerbaijan,2016,"1,344,400"
Connecticut,Georgia,2016,"426,487"
Connecticut,Kazakhstan,2016,"1,738,404"
Connecticut,Kyrgyzstan,2016,"17,246"
Connecticut,Moldova,2016,"130,938"
Connecticut,Turkmenistan,2016,"6,007"
Connecticut,Uzbekistan,2016,"22,721,525"
Connecticut,Spain,2016,"131,722,853"
Connecticut,Portugal,2016,"7,822,980"
Connecticut,Gibraltar,2016,"4,243"
Connecticut,Malta,2016,"655,479"
Connecticut,San Marino,2016,"239,906"
Connecticut,Vatican City,2016,"228,194"
Connecticut,Italy,2016,"111,495,049"
Connecticut,Croatia,2016,"667,982"
Connecticut,Slovenia,2016,"4,806,916"
Connecticut,Bosnia And Herzegovina,2016,"12,084"
Connecticut,Macedonia,2016,"69,357"
Connecticut,Serbia,2016,"532,633"
Connecticut,Kosovo,2016,"463,562"
Connecticut,Montenegro,2016,"28,583"
Connecticut,Albania,2016,"134,903"
Connecticut,Greece,2016,"3,510,406"
Connecticut,Romania,2016,"8,079,678"
Connecticut,Bulgaria,2016,"2,281,501"
Connecticut,Turkey,2016,"103,859,316"
Connecticut,Cyprus,2016,"568,945"
Connecticut,Lebanon,2016,"6,190,727"
Connecticut,Iraq,2016,"6,402,903"
Connecticut,Iran,2016,"864,847"
Connecticut,Israel,2016,"148,643,619"
Connecticut,Jordan,2016,"13,039,761"
Connecticut,Kuwait,2016,"6,860,915"
Connecticut,Saudi Arabia,2016,"83,652,722"
Connecticut,Qatar,2016,"217,785,896"
Connecticut,United Arab Emirates,2016,"1,241,813,890"
Connecticut,Yemen,2016,"24,627"
Connecticut,Oman,2016,"19,693,632"
Connecticut,Bahrain,2016,"8,694,944"
Connecticut,Afghanistan,2016,"533,778"
Connecticut,India,2016,"100,392,984"
Connecticut,Pakistan,2016,"19,811,577"
Connecticut,Nepal,2016,"110,316"
Connecticut,Bangladesh,2016,"2,158,076"
Connecticut,Sri Lanka,2016,"12,829,244"
Connecticut,Burma,2016,"706,747"
Connecticut,Thailand,2016,"103,897,385"
Connecticut,Vietnam,2016,"14,034,869"
Connecticut,Laos,2016,"199,558"
Connecticut,Cambodia,2016,"265,368"
Connecticut,Malaysia,2016,"116,570,106"
Connecticut,Singapore,2016,"333,721,307"
Connecticut,Indonesia,2016,"25,864,587"
Connecticut,Brunei,2016,"8,202,875"
Connecticut,Philippines,2016,"24,724,893"
Connecticut,Macau,2016,"2,763,060"
Connecticut,Bhutan,2016,"2,870"
Connecticut,Maldives,2016,"711,225"
Connecticut,China,2016,"798,270,768"
Connecticut,Mongolia,2016,"229,482"
Connecticut,Korea, South,2016,"364,664,638"
Connecticut,Hong Kong,2016,"231,249,667"
Connecticut,Taiwan,2016,"137,945,399"
Connecticut,Japan,2016,"525,406,870"
Connecticut,Australia,2016,"114,207,378"
Connecticut,Papua New Guinea,2016,"64,312"
Connecticut,New Zealand,2016,"23,571,163"
Connecticut,Cook Islands,2016,"11,006"
Connecticut,Solomon Islands,2016,"36,774"
Connecticut,Vanuatu,2016,"63,600"
Connecticut,New Caledonia,2016,"55,189"
Connecticut,French Polynesia,2016,"374,167"
Connecticut,Marshall Islands,2016,"16,200"
Connecticut,Palau,2016,"9,198"
Connecticut,Fiji,2016,"72,627"
Connecticut,Morocco,2016,"1,256,412"
Connecticut,Algeria,2016,"2,916,448"
Connecticut,Tunisia,2016,"2,368,040"
Connecticut,Libya,2016,"2,365,584"
Connecticut,Egypt,2016,"22,970,439"
Connecticut,Sudan,2016,"20,000"
Connecticut,South Sudan,2016,"10,790"
Connecticut,Equatorial Guinea,2016,"37,500"
Connecticut,Mauritania,2016,"28,848"
Connecticut,Cameroon,2016,"193,225"
Connecticut,Senegal,2016,"467,306"
Connecticut,Mali,2016,"120,475"
Connecticut,Guinea,2016,"903,956"
Connecticut,Sierra Leone,2016,"46,341"
Connecticut,Cote D'ivoire,2016,"1,472,425"
Connecticut,Ghana,2016,"4,949,374"
Connecticut,Gambia,2016,"37,800"
Connecticut,Niger,2016,"19,167"
